snapshot_date,batch_id,hospital_id,medicine_id,quantity_units,unit,unit_cost_npr,received_date,expiry_date,days_to_expiry,reorder_level,avg_daily_use,days_of_cover,stock_status,supplier,storage_condition
2026-06-30,BATCH-000504,DEMO-04,MED-047,4003,sachet,6.0,2025-03-14,2026-10-21,113,3354,335.417,11.93,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000505,DEMO-04,MED-047,4721,sachet,6.0,2026-06-05,2028-12-28,912,3354,335.417,14.08,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000506,DEMO-04,MED-048,2651,bottle,65.0,2026-06-20,2028-05-20,690,1185,118.56,22.36,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000507,DEMO-04,MED-048,3086,bottle,65.0,2025-08-12,2027-05-22,326,1185,118.56,26.03,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000508,DEMO-04,MED-049,697,capsule,2.0,2025-07-03,2027-02-06,221,1429,142.952,4.88,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000509,DEMO-04,MED-049,607,capsule,2.0,2025-12-30,2027-08-14,410,1429,142.952,4.25,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000510,DEMO-04,MED-050,610,vial,120.0,2026-03-26,2027-01-17,201,347,34.774,17.54,OK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-000511,DEMO-04,MED-050,293,vial,120.0,2025-08-20,2027-06-29,364,347,34.774,8.43,LOW_STOCK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-000512,DEMO-04,MED-050,720,vial,120.0,2026-03-23,2027-11-03,491,347,34.774,20.71,OK,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-000513,DEMO-04,MED-051,1057,vial,80.0,2025-03-22,2026-07-19,19,352,35.262,29.98,NEAR_EXPIRY,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-000514,DEMO-04,MED-052,778,kit,25.0,2025-09-03,2027-04-28,302,2021,202.155,3.85,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-000515,DEMO-04,MED-052,747,kit,25.0,2026-06-16,2028-06-03,704,2021,202.155,3.7,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-000516,DEMO-04,MED-052,1243,kit,25.0,2026-05-14,2027-12-19,537,2021,202.155,6.15,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-000517,DEMO-04,MED-054,3,tablet,20.0,2026-05-24,2027-09-06,433,15,1.5,2.0,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-000518,DEMO-04,MED-054,3,tablet,20.0,2025-05-18,2026-07-14,14,15,1.5,2.0,LOW_AND_NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000519,DEMO-04,MED-054,3,tablet,20.0,2025-02-09,2027-01-12,196,15,1.5,2.0,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000520,DEMO-04,MED-055,6,ampoule,18.0,2024-10-14,2026-10-05,97,7,0.75,8.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000521,DEMO-04,MED-055,11,ampoule,18.0,2025-07-31,2027-02-21,236,7,0.75,14.67,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000522,DEMO-04,MED-057,346,bottle,55.0,2025-04-28,2026-12-20,173,100,10.06,34.4,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-000523,DEMO-04,MED-058,41,bottle,90.0,2025-03-15,2026-08-03,34,66,6.655,6.16,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-000524,DEMO-04,MED-058,48,bottle,90.0,2025-03-17,2027-01-22,206,66,6.655,7.21,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-000525,DEMO-04,MED-058,43,bottle,90.0,2026-06-05,2028-05-25,695,66,6.655,6.46,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000526,DEMO-04,MED-059,120,bottle,70.0,2026-04-11,2027-11-22,510,56,5.667,21.18,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000527,DEMO-04,MED-059,134,bottle,70.0,2025-01-26,2026-11-22,145,56,5.667,23.65,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000528,DEMO-04,MED-059,157,bottle,70.0,2026-04-14,2028-03-09,618,56,5.667,27.71,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000529,DEMO-04,MED-060,125,vial,2500.0,2026-06-01,2028-01-05,554,12,1.238,100.96,OK,BPKMCH Pharmacy Store,Cold_Chain
2026-06-30,BATCH-000530,DEMO-04,MED-061,91,ampoule,25.0,2025-10-27,2026-09-19,81,30,3.06,29.74,NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000531,DEMO-04,MED-062,61,ampoule,12.0,2024-06-03,2026-12-04,157,27,2.75,22.18,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000532,DEMO-04,MED-062,28,ampoule,12.0,2026-01-30,2029-01-04,919,27,2.75,10.18,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000533,DEMO-04,MED-062,26,ampoule,12.0,2024-07-08,2026-08-04,35,27,2.75,9.45,LOW_AND_NEAR_EXPIRY,UNICEF Supply,Ambient
2026-06-30,BATCH-000534,DEMO-04,MED-063,51,vial,850.0,2025-09-28,2026-10-06,98,12,1.274,40.04,OK,Provincial Medical Store,Cold_Chain
2026-06-30,BATCH-000535,DEMO-04,MED-064,308,roll,80.0,2023-07-20,2027-05-16,320,145,14.536,21.19,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-000536,DEMO-04,MED-065,26,unit,0.0,2026-06-29,2026-07-16,16,32,3.286,7.91,LOW_AND_NEAR_EXPIRY,Provincial Medical Store,Cold_Chain
2026-06-30,BATCH-000537,DEMO-04,MED-065,21,unit,0.0,2026-06-27,2026-07-20,20,32,3.286,6.39,LOW_AND_NEAR_EXPIRY,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-000538,DEMO-04,MED-065,44,unit,0.0,2026-06-10,2026-07-21,21,32,3.286,13.39,NEAR_EXPIRY,Nepal CMS,Cold_Chain
2026-06-30,BATCH-000539,DEMO-04,MED-066,33,unit,0.0,2026-06-26,2026-07-21,21,24,2.417,13.66,NEAR_EXPIRY,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-000540,DEMO-04,MED-066,29,unit,0.0,2026-06-13,2026-07-11,11,24,2.417,12.0,NEAR_EXPIRY,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-000541,DEMO-04,MED-067,146,vial,40.0,2025-10-29,2027-08-06,402,117,11.726,12.45,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000542,DEMO-04,MED-067,165,vial,40.0,2024-09-26,2027-04-28,302,117,11.726,14.07,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000543,DEMO-04,MED-068,125,vial,180.0,2025-05-17,2027-05-27,331,39,3.917,31.91,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000544,DEMO-04,MED-069,164,ampoule,95.0,2026-06-29,2029-05-28,1063,48,4.869,33.68,OK,Nepal CMS,Ambient
2026-06-30,BATCH-000545,DEMO-04,MED-070,239,sachet,120.0,2026-06-05,2028-03-15,624,193,19.321,12.37,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000546,DEMO-04,MED-070,222,sachet,120.0,2025-04-11,2027-02-27,242,193,19.321,11.49,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000547,DEMO-04,MED-070,202,sachet,120.0,2025-10-28,2026-12-24,177,193,19.321,10.45,OK,Nepal CMS,Ambient
2026-06-30,BATCH-000548,DEMO-04,MED-071,15,ampoule,150.0,2026-03-08,2027-06-22,357,15,1.548,9.69,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-000549,DEMO-04,MED-071,29,ampoule,150.0,2025-11-22,2027-08-31,427,15,1.548,18.74,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000550,DEMO-04,MED-072,244,vial,650.0,2025-06-26,2026-08-05,36,125,12.512,19.5,NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-000551,DEMO-04,MED-072,297,vial,650.0,2025-10-05,2026-08-22,53,125,12.512,23.74,NEAR_EXPIRY,Provincial Medical Store,Ambient
2026-06-30,BATCH-000552,DEMO-05,MED-001,326,tablet,1.5,2026-05-26,2028-12-24,908,847,84.774,3.85,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000553,DEMO-05,MED-001,403,tablet,1.5,2025-11-11,2027-04-28,302,847,84.774,4.75,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-000554,DEMO-05,MED-001,429,tablet,1.5,2025-04-01,2028-01-28,577,847,84.774,5.06,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000555,DEMO-05,MED-002,207,bottle,45.0,2025-04-17,2026-07-27,27,176,17.631,11.74,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000556,DEMO-05,MED-002,132,bottle,45.0,2026-04-08,2027-05-02,306,176,17.631,7.49,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000557,DEMO-05,MED-002,147,bottle,45.0,2025-09-16,2026-09-26,88,176,17.631,8.34,LOW_AND_NEAR_EXPIRY,Nepal CMS,Ambient
2026-06-30,BATCH-000558,DEMO-05,MED-003,671,tablet,2.5,2026-06-07,2027-10-12,469,812,81.298,8.25,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-000559,DEMO-05,MED-003,891,tablet,2.5,2025-05-11,2027-03-25,268,812,81.298,10.96,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000560,DEMO-05,MED-004,1088,ampoule,25.0,2026-06-26,2027-11-11,499,252,25.286,43.03,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000561,DEMO-05,MED-005,494,capsule,6.0,2026-04-18,2027-09-11,438,922,92.238,5.36,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000562,DEMO-05,MED-005,1468,capsule,6.0,2025-12-15,2027-02-03,218,922,92.238,15.92,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000563,DEMO-05,MED-006,2456,tablet,35.0,2026-06-12,2028-04-16,656,499,49.964,49.16,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000564,DEMO-05,MED-007,385,tablet,40.0,2026-02-27,2027-06-07,342,366,36.667,10.5,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000565,DEMO-05,MED-007,916,tablet,40.0,2024-11-17,2026-09-02,64,366,36.667,24.98,NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-000566,DEMO-05,MED-008,882,tablet,8.0,2026-04-19,2029-01-17,932,523,52.345,16.85,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-000567,DEMO-05,MED-009,814,vial,85.0,2026-01-05,2027-08-18,414,475,47.583,17.11,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000568,DEMO-05,MED-009,1503,vial,85.0,2026-06-10,2028-04-21,661,475,47.583,31.59,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000569,DEMO-05,MED-010,498,tablet,2.0,2025-02-11,2026-09-01,63,776,77.631,6.41,LOW_AND_NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000570,DEMO-05,MED-010,557,tablet,2.0,2024-08-23,2027-04-14,288,776,77.631,7.17,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-000571,DEMO-05,MED-011,985,sachet,8.0,2026-04-03,2027-11-24,512,666,66.643,14.78,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000572,DEMO-05,MED-011,1159,sachet,8.0,2026-05-24,2028-07-03,734,666,66.643,17.39,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000573,DEMO-05,MED-012,1445,tablet,1.2,2025-12-02,2028-02-03,583,288,28.821,50.14,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-000574,DEMO-05,MED-013,1145,bag,55.0,2025-01-18,2026-08-17,48,886,88.619,12.92,NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000575,DEMO-05,MED-013,595,bag,55.0,2025-04-13,2026-07-20,20,886,88.619,6.71,LOW_AND_NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-000576,DEMO-05,MED-013,940,bag,55.0,2024-08-03,2026-07-11,11,886,88.619,10.61,NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000577,DEMO-05,MED-014,2521,bag,45.0,2025-08-04,2027-04-13,287,1277,127.798,19.73,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000578,DEMO-05,MED-014,1398,bag,45.0,2026-05-18,2027-07-16,381,1277,127.798,10.94,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-000579,DEMO-05,MED-014,1797,bag,45.0,2025-07-07,2026-09-14,76,1277,127.798,14.06,NEAR_EXPIRY,Nepal CMS,Ambient
2026-06-30,BATCH-000580,DEMO-05,MED-015,213,bag,48.0,2026-04-01,2027-11-12,500,736,73.679,2.89,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-000581,DEMO-05,MED-015,196,bag,48.0,2025-05-11,2027-01-25,209,736,73.679,2.66,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-000582,DEMO-05,MED-016,84,tablet,15.0,2026-05-27,2028-03-22,631,51,5.107,16.45,OK,Nepal CMS,Ambient
2026-06-30,BATCH-000583,DEMO-05,MED-016,27,tablet,15.0,2026-04-24,2027-12-14,532,51,5.107,5.29,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000584,DEMO-05,MED-016,54,tablet,15.0,2025-09-28,2026-12-17,170,51,5.107,10.57,OK,Nepal CMS,Ambient
2026-06-30,BATCH-000585,DEMO-05,MED-017,24,tablet,1.8,2024-01-07,2026-10-31,123,13,1.381,17.38,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000586,DEMO-05,MED-017,40,tablet,1.8,2025-08-06,2027-03-07,250,13,1.381,28.97,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000587,DEMO-05,MED-018,69,unit,180.0,2025-07-01,2026-11-27,150,71,7.143,9.66,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000588,DEMO-05,MED-018,92,unit,180.0,2026-06-05,2027-06-12,347,71,7.143,12.88,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000589,DEMO-05,MED-019,1049,ampoule,30.0,2024-12-15,2026-08-13,44,100,10.095,103.91,NEAR_EXPIRY,Nepal CMS,Ambient
2026-06-30,BATCH-000590,DEMO-05,MED-020,618,bottle,55.0,2026-06-03,2028-04-20,660,240,24.06,25.69,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000591,DEMO-05,MED-021,1617,tablet,1.0,2024-07-18,2027-05-11,315,383,38.345,42.17,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000592,DEMO-05,MED-022,224,tablet,2.5,2026-03-12,2028-02-08,588,276,27.607,8.11,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000593,DEMO-05,MED-022,510,tablet,2.5,2024-02-18,2026-09-08,70,276,27.607,18.47,NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-000594,DEMO-05,MED-023,1638,tablet,1.5,2024-10-22,2027-01-21,205,386,38.607,42.43,OK,Nepal CMS,Ambient
2026-06-30,BATCH-000595,DEMO-05,MED-024,73,vial,450.0,2026-06-20,2028-03-02,611,49,4.988,14.63,OK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-000596,DEMO-05,MED-025,149,tablet,3.0,2025-08-01,2028-07-06,737,189,18.952,7.86,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000597,DEMO-05,MED-026,328,tablet,0.8,2024-02-28,2026-07-20,20,317,31.75,10.33,NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000598,DEMO-05,MED-026,913,tablet,0.8,2023-12-31,2026-07-18,18,317,31.75,28.76,NEAR_EXPIRY,UNICEF Supply,Ambient
2026-06-30,BATCH-000599,DEMO-05,MED-027,70,capsule,2.0,2026-06-19,2028-05-14,684,440,44.071,1.59,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000600,DEMO-05,MED-027,50,capsule,2.0,2026-06-14,2028-07-30,761,440,44.071,1.13,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-000601,DEMO-05,MED-027,74,capsule,2.0,2026-05-08,2028-07-17,748,440,44.071,1.68,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000602,DEMO-05,MED-028,28,tablet,6.0,2025-03-14,2027-11-08,496,174,17.429,1.61,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-000603,DEMO-05,MED-028,49,tablet,6.0,2026-06-17,2029-04-02,1007,174,17.429,2.81,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-000604,DEMO-05,MED-029,441,tablet,1.5,2024-02-01,2026-08-20,51,137,13.762,32.04,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000605,DEMO-05,MED-029,194,tablet,1.5,2023-09-20,2026-07-28,28,137,13.762,14.1,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000606,DEMO-05,MED-029,272,tablet,1.5,2024-09-03,2026-08-16,47,137,13.762,19.76,NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000607,DEMO-05,MED-030,127,bottle_100ml,85.0,2024-09-08,2026-08-12,43,71,7.119,17.84,NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000608,DEMO-05,MED-030,40,bottle_100ml,85.0,2024-03-21,2026-07-22,22,71,7.119,5.62,LOW_AND_NEAR_EXPIRY,Nepal CMS,Ambient
2026-06-30,BATCH-000609,DEMO-05,MED-030,98,bottle_100ml,85.0,2024-07-20,2026-07-28,28,71,7.119,13.77,NEAR_EXPIRY,Nepal CMS,Ambient
2026-06-30,BATCH-000610,DEMO-05,MED-031,503,pair,25.0,2024-12-24,2028-09-07,800,489,48.929,10.28,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-000611,DEMO-05,MED-031,1092,pair,25.0,2024-01-07,2028-09-29,822,489,48.929,22.32,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000612,DEMO-05,MED-032,3045,piece,5.0,2024-04-27,2026-07-14,14,648,64.857,46.95,NEAR_EXPIRY,UNICEF Supply,Ambient
2026-06-30,BATCH-000613,DEMO-05,MED-033,173,piece,35.0,2026-05-12,2028-10-13,836,267,26.762,6.46,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000614,DEMO-05,MED-034,73,vial,25.0,2025-01-05,2026-07-07,7,109,10.94,6.67,LOW_AND_NEAR_EXPIRY,BPKMCH Pharmacy Store,Cold_Chain
2026-06-30,BATCH-000615,DEMO-05,MED-034,50,vial,25.0,2025-07-29,2026-08-18,49,109,10.94,4.57,LOW_AND_NEAR_EXPIRY,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-000616,DEMO-05,MED-034,108,vial,25.0,2025-10-09,2027-06-11,346,109,10.94,9.87,LOW_STOCK,Nepal CMS,Cold_Chain
2026-06-30,BATCH-000617,DEMO-05,MED-035,26,vial,350.0,2025-07-21,2026-08-09,40,49,4.929,5.28,LOW_AND_NEAR_EXPIRY,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-000618,DEMO-05,MED-035,23,vial,350.0,2025-01-28,2026-07-13,13,49,4.929,4.67,LOW_AND_NEAR_EXPIRY,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-000619,DEMO-05,MED-035,45,vial,350.0,2025-06-24,2026-07-27,27,49,4.929,9.13,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Cold_Chain
2026-06-30,BATCH-000620,DEMO-05,MED-036,17111,tablet,0.5,2026-02-09,2027-12-02,520,6114,611.44,27.98,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000621,DEMO-05,MED-037,164,tablet,8.0,2025-11-21,2027-12-27,545,79,7.964,20.59,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000622,DEMO-05,MED-037,187,tablet,8.0,2026-03-03,2028-05-13,683,79,7.964,23.48,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000623,DEMO-05,MED-037,255,tablet,8.0,2025-04-28,2028-02-01,581,79,7.964,32.02,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000624,DEMO-05,MED-038,200,ampoule,12.0,2025-09-18,2026-07-13,13,78,7.857,25.45,NEAR_EXPIRY,Nepal CMS,Ambient
2026-06-30,BATCH-000625,DEMO-05,MED-039,32,ampoule,10.0,2026-06-28,2028-06-28,729,67,6.702,4.77,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000626,DEMO-05,MED-039,62,ampoule,10.0,2024-01-06,2026-10-24,116,67,6.702,9.25,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-000627,DEMO-05,MED-040,1321,ampoule,28.0,2024-12-11,2026-09-30,92,144,14.44,91.48,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000628,DEMO-05,MED-041,12,vial,180.0,2026-04-08,2027-12-25,543,13,1.393,8.62,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000629,DEMO-05,MED-042,31,vial,1200.0,2024-10-15,2026-09-08,70,6,0.679,45.68,NEAR_EXPIRY,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-000630,DEMO-05,MED-043,25,vial,3500.0,2025-06-21,2027-03-12,255,5,0.571,43.75,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000631,DEMO-05,MED-044,1,vial,450.0,2025-02-11,2026-08-27,58,6,0.643,1.56,LOW_AND_NEAR_EXPIRY,Provincial Medical Store,Ambient
2026-06-30,BATCH-000633,DEMO-05,MED-044,1,vial,450.0,2025-03-09,2027-01-28,212,6,0.643,1.56,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-000634,DEMO-05,MED-045,13,tablet,15.0,2026-06-03,2027-10-09,466,26,2.69,4.83,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000635,DEMO-05,MED-045,39,tablet,15.0,2026-06-04,2027-07-28,393,26,2.69,14.5,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000636,DEMO-05,MED-046,18,prefilled,4500.0,2026-05-24,2027-09-06,433,3,0.381,47.25,OK,Nepal CMS,Cold_Chain
2026-06-30,BATCH-000637,DEMO-05,MED-047,620,sachet,6.0,2023-09-15,2026-08-12,43,973,97.345,6.37,LOW_AND_NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000638,DEMO-05,MED-047,1714,sachet,6.0,2025-01-09,2026-07-07,7,973,97.345,17.61,NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-000639,DEMO-05,MED-048,36,bottle,65.0,2025-03-03,2026-11-12,135,237,23.75,1.52,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-000640,DEMO-05,MED-048,98,bottle,65.0,2026-06-29,2027-05-01,305,237,23.75,4.13,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-000641,DEMO-05,MED-049,322,capsule,2.0,2025-12-25,2027-11-05,493,259,25.94,12.41,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-000642,DEMO-05,MED-049,609,capsule,2.0,2025-07-07,2026-08-19,50,259,25.94,23.48,NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000643,DEMO-05,MED-050,119,vial,120.0,2025-07-16,2026-08-16,47,169,16.952,7.02,LOW_AND_NEAR_EXPIRY,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-000644,DEMO-05,MED-050,56,vial,120.0,2026-06-12,2027-12-09,527,169,16.952,3.3,LOW_STOCK,Provincial Medical Store,Cold_Chain
2026-06-30,BATCH-000645,DEMO-05,MED-050,136,vial,120.0,2025-11-24,2026-12-03,156,169,16.952,8.02,LOW_STOCK,Kanti Central Store,Cold_Chain
2026-06-30,BATCH-000646,DEMO-05,MED-051,182,vial,80.0,2026-06-06,2028-05-22,692,126,12.619,14.42,OK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-000647,DEMO-05,MED-052,784,kit,25.0,2025-03-23,2026-07-30,30,378,37.81,20.74,NEAR_EXPIRY,UNICEF Supply,Ambient
2026-06-30,BATCH-000648,DEMO-05,MED-053,8679,ampoule,35.0,2025-11-04,2027-04-23,297,1989,198.976,43.62,OK,DoDA Logistics,Cold_Chain
2026-06-30,BATCH-000649,DEMO-05,MED-054,1789,tablet,20.0,2026-04-26,2027-02-26,241,952,95.25,18.78,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-000650,DEMO-05,MED-054,2475,tablet,20.0,2025-10-17,2027-07-18,383,952,95.25,25.98,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000651,DEMO-05,MED-054,2859,tablet,20.0,2025-05-13,2026-10-09,101,952,95.25,30.02,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000652,DEMO-05,MED-055,941,ampoule,18.0,2026-06-28,2029-02-26,972,571,57.119,16.47,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-000653,DEMO-05,MED-055,483,ampoule,18.0,2025-04-11,2026-07-20,20,571,57.119,8.46,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-000654,DEMO-05,MED-055,709,ampoule,18.0,2026-06-24,2029-02-18,964,571,57.119,12.41,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000655,DEMO-05,MED-056,3093,ampoule,45.0,2024-03-06,2026-07-15,15,460,46.095,67.1,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000656,DEMO-05,MED-057,590,bottle,55.0,2024-11-16,2026-08-16,47,93,9.321,63.3,NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-000657,DEMO-05,MED-058,164,bottle,90.0,2024-11-14,2026-10-16,108,72,7.214,22.73,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-000658,DEMO-05,MED-058,143,bottle,90.0,2026-05-30,2028-01-11,560,72,7.214,19.82,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000659,DEMO-05,MED-059,236,bottle,70.0,2024-09-22,2026-07-16,16,58,5.833,40.46,NEAR_EXPIRY,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-000660,DEMO-05,MED-060,19,vial,2500.0,2025-10-19,2026-08-29,60,15,1.583,12.0,NEAR_EXPIRY,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-000661,DEMO-05,MED-060,21,vial,2500.0,2026-06-28,2028-05-09,679,15,1.583,13.26,OK,BPKMCH Pharmacy Store,Cold_Chain
2026-06-30,BATCH-000662,DEMO-05,MED-061,108,ampoule,25.0,2024-08-25,2026-07-20,20,35,3.524,30.65,NEAR_EXPIRY,DoDA Logistics,Ambient
